Sensor 0052 - site1
Site 1
date [EST]	es 412 [uW/cm^2/nm]	es 442 [uW/cm^2/nm]	es 490 [uW/cm^2/nm]	es 510 [uW/cm^2/nm]	es 555 [uW/cm^2/nm]	es 664 [uW/cm^2/nm]	es 669 [uW/cm^2/nm]
2019-10-24 02:00:00	0.014908	-0.013532	-0.024632	0.004056	-0.020104	0.002786	-0.004413
2019-10-24 03:00:00	0.016003	-0.014411	-0.026175	0.005522	-0.023117	0.002979	-0.004919
2019-10-24 04:00:00	0.016001	-0.015824	-0.025146	0.004312	-0.023269	0.002963	-0.004151
2019-10-24 05:00:00	0.015762	-0.015129	-0.026083	0.003786	-0.021771	0.003213	-0.004039
2019-10-24 06:00:00	0.52428	0.528994	0.73277	0.697071	0.565866	0.84124	0.875829
2019-10-24 07:00:00	10.021906	11.268333	15.268942	14.643782	14.281973	17.507566	18.142797
2019-10-24 08:00:00	19.742342	20.494782	27.889034	24.632473	22.832261	21.804521	23.76097
2019-10-24 09:00:00	32.167871	32.39827	45.692022	42.75828	40.362391	38.202795	39.637962
2019-10-24 10:00:00	41.800489	41.947751	59.307863	56.134789	53.427189	50.863999	52.309237
2019-10-24 11:00:00	47.774881	47.918114	68.050213	64.896217	62.107077	60.044936	60.97423
2019-10-24 12:00:00	48.529952	48.984494	69.626005	66.743907	63.932995	62.782681	63.47751
2019-10-24 13:00:00	42.823853	43.716525	62.148836	59.795001	57.340219	57.26605	57.775364
2019-10-24 14:00:00	33.121115	34.299205	49.466369	47.488705	45.847258	46.518679	46.980011
2019-10-24 15:00:00	20.343675	21.869929	32.142063	31.409265	30.804129	33.721166	33.689803
2019-10-24 16:00:00	5.416991	5.35478	6.714779	5.969461	4.667307	3.699373	3.739707
2019-10-24 17:00:00	0.036598	0.012219	0.009593	0.023871	0.002498	0.027328	0.023353
2019-10-24 18:00:00	0.011212	-0.012962	-0.017887	0.001021	-0.012219	0.00217	-0.004271
2019-10-24 19:00:00	0.0114	-0.013539	-0.019175	0.002889	-0.015044	0.002733	-0.003598
2019-10-24 20:00:00	0.011505	-0.013223	-0.01922	0.002552	-0.015416	0.002043	-0.004162
2019-10-24 21:00:00	0.011661	-0.013004	-0.018444	0.001058	-0.014295	0.001916	-0.00414
2019-10-24 22:00:00	0.012155	-0.012658	-0.018346	0.001939	-0.014066	0.001766	-0.004556
2019-10-24 23:00:00	0.011143	-0.012817	-0.018744	0.002555	-0.015185	0.001271	-0.004438
2019-10-25 00:00:00	0.012254	-0.013018	-0.018798	0.001586	-0.014469	0.001811	-0.005091
2019-10-25 01:00:00	0.012561	-0.013421	-0.020198	0.001578	-0.015713	0.001569	-0.004316
2019-10-25 02:00:00	0.012725	-0.013826	-0.02043	0.001567	-0.016795	0.002046	-0.005072
2019-10-25 03:00:00	0.014095	-0.013616	-0.021809	0.00317	-0.01852	0.002255	-0.004942
2019-10-25 04:00:00	0.013638	-0.013831	-0.022135	0.003515	-0.017334	0.002472	-0.005522
2019-10-25 05:00:00	0.013037	-0.014179	-0.022537	0.0036	-0.018391	0.002397	-0.004314
2019-10-25 06:00:00	0.093769	0.059507	0.061261	0.074469	0.031481	0.060082	0.055699
2019-10-25 07:00:00	2.091878	2.001917	2.572304	2.410817	2.1083	2.105428	2.141268
2019-10-25 08:00:00	9.584811	9.574567	12.916414	12.319479	11.457134	11.305498	11.480297
2019-10-25 09:00:00	17.804019	17.461062	23.098569	21.956661	20.370631	19.59958	19.88262
2019-10-25 10:00:00	19.330456	19.181348	25.558431	24.412629	22.850486	21.991421	22.275693
2019-10-25 11:00:00	22.88467	22.778669	30.480612	29.22203	27.573355	26.849875	27.20627
2019-10-25 12:00:00	25.902174	26.057769	35.445646	34.085732	32.242961	31.408937	31.723214
2019-10-25 13:00:00	23.808928	24.047764	32.777478	31.586418	29.925866	29.543552	29.874169
2019-10-29 14:00:00	13.443189	12.841572	16.998481	16.251092	14.914733	14.318029	14.508721
2019-10-29 15:00:00	6.697137	6.442916	8.631967	8.210027	7.476644	7.324497	7.43953
2019-10-29 16:00:00	1.675382	1.605565	2.140112	2.00578	1.703209	1.749116	1.783341
2019-10-29 17:00:00	0.020421	-0.010097	-0.019384	0.006951	-0.016004	0.007713	9.31E-4
2019-10-29 18:00:00	0.014649	-0.01494	-0.023421	0.003444	-0.018721	0.001712	-0.005427
2019-10-29 19:00:00	0.014305	-0.015203	-0.023257	0.003925	-0.017914	0.001745	-0.004753
2019-10-29 20:00:00	0.015353	-0.014491	-0.023206	0.003997	-0.018795	0.001415	-0.004949
2019-10-29 21:00:00	0.013654	-0.014648	-0.021363	0.003003	-0.018328	0.002363	-0.004881
2019-10-29 22:00:00	0.013182	-0.013435	-0.021722	0.002455	-0.018131	0.002347	-0.004933
2019-10-29 23:00:00	0.014172	-0.014229	-0.021803	0.002541	-0.01619	0.002368	-0.00428
2019-10-30 00:00:00	0.014074	-0.014236	-0.021796	0.003998	-0.016428	0.001987	-0.004665
2019-10-30 01:00:00	0.014142	-0.014674	-0.021513	0.003691	-0.016563	0.00226	-0.004206
2019-10-30 02:00:00	0.014029	-0.013973	-0.022052	0.003724	-0.016874	0.001346	-0.004713
2019-10-30 03:00:00	0.013493	-0.014099	-0.02133	0.003644	-0.015819	0.001455	-0.005169
2019-10-30 04:00:00	0.013624	-0.014341	-0.022166	0.002425	-0.016626	0.001879	-0.004227
2019-10-30 05:00:00	0.013376	-0.014947	-0.021385	0.003751	-0.015495	0.001262	-0.005041
2019-10-30 06:00:00	0.103272	0.069989	0.089652	0.105777	0.069995	0.134607	0.134695
2019-10-30 07:00:00	4.315844	3.985031	5.009189	4.627041	3.815752	3.430029	3.475093
2019-10-30 08:00:00	13.246665	13.03885	18.139154	17.478862	16.274161	16.235141	16.510341
2019-10-30 09:00:00	15.638263	15.084113	20.322913	19.520591	18.027179	17.315642	17.530424
2019-10-30 10:00:00	21.203453	20.574526	27.837058	26.798045	24.919322	23.868148	24.165904
2019-10-30 11:00:00	29.936116	29.02236	39.399349	37.814878	35.23425	33.758296	34.227762
2019-10-30 12:00:00	18.15119	17.519342	23.503806	22.601888	21.00466	20.010127	20.215693
2019-10-30 13:00:00	10.558482	10.09892	13.417892	12.835957	11.855211	11.227347	11.3426
2019-10-30 14:00:00	9.276399	8.808089	11.556265	11.000191	10.052014	9.527909	9.630582
2019-10-30 15:00:00	6.089633	5.920505	7.958682	7.590364	6.939072	6.812203	6.904646
2019-10-30 16:00:00	1.231365	1.162423	1.51066	1.419777	1.20172	1.246749	1.267358
2019-10-30 17:00:00	0.013525	-0.013237	-0.019196	0.002981	-0.01597	0.002411	-0.003702
2019-10-30 18:00:00	0.01217	-0.013987	-0.020712	0.002335	-0.016324	0.002081	-0.005018
2019-10-30 19:00:00	0.012278	-0.01386	-0.020308	0.002478	-0.015578	0.001057	-0.004602
2019-10-30 20:00:00	0.013589	-0.014012	-0.02018	0.002113	-0.014969	0.001654	-0.004034
2019-10-30 21:00:00	0.012768	-0.013899	-0.019653	0.002015	-0.01547	0.001912	-0.004365
2019-10-30 22:00:00	0.012771	-0.013653	-0.019859	0.002535	-0.01482	0.001589	-0.004989
2019-10-30 23:00:00	0.012974	-0.014455	-0.01905	0.002153	-0.01563	0.001563	-0.004901
2019-10-31 00:00:00	0.011861	-0.013719	-0.01985	0.0014	-0.015212	0.001332	-0.004702
2019-10-31 01:00:00	0.012038	-0.014212	-0.01917	9.41E-4	-0.012453	0.001572	-0.005497
2019-10-31 02:00:00	0.012055	-0.014107	-0.018903	9.1E-4	-0.014506	8.92E-4	-0.004235
2019-10-31 03:00:00	0.011758	-0.014295	-0.019615	3.37E-4	-0.014812	0.001573	-0.004078
2019-10-31 04:00:00	0.012556	-0.013709	-0.019784	0.001224	-0.013877	5.64E-4	-0.004334
2019-10-31 05:00:00	0.011558	-0.012932	-0.018687	0.002058	-0.013925	0.00109	-0.004194
2019-10-31 06:00:00	0.04995	0.021051	0.018867	0.033369	0.004356	0.023357	0.018443
2019-10-31 07:00:00	1.480254	1.329999	1.713751	1.598668	1.301707	1.251846	1.296788
2019-10-31 08:00:00	3.511773	3.343385	4.427674	4.208521	3.762415	3.598015	3.690584
2019-10-31 09:00:00	8.862391	8.435254	11.176747	10.823806	9.861125	9.281059	9.453172
2019-10-31 10:00:00	9.654678	9.065305	11.97156	10.78533	9.731025	9.392444	10.112243
2019-10-31 11:00:00	12.604745	12.721346	15.92776	15.109008	13.490448	12.925117	14.072213
2019-10-31 12:00:00	9.281841	8.499804	11.058517	10.625572	9.174912	9.018022	9.253233
2019-10-31 13:00:00	5.716099	5.381469	7.156065	6.932608	6.333072	5.961932	6.095563
2019-10-31 14:00:00	6.756495	6.287342	8.306565	7.9687	7.172763	6.779639	6.94282
2019-10-31 15:00:00	4.40412	4.119818	5.44706	5.235131	4.65624	4.522106	4.62262
2019-10-31 16:00:00	1.408446	1.273442	1.567577	1.45847	1.163193	1.158726	1.200511
2019-10-31 17:00:00	0.010929	-0.011266	-0.014666	5.75E-4	-0.010874	8.48E-4	-0.003591
2019-10-31 18:00:00	0.009171	-0.012791	-0.015086	6.63E-4	-0.010091	2.06E-4	-0.004713
2019-10-31 19:00:00	0.010203	-0.013374	-0.015556	-6.3E-4	-0.009675	5.25E-4	-0.004992
2019-10-31 20:00:00	0.009585	-0.012614	-0.014486	-0.00114	-0.009978	6.57E-4	-0.004804
2019-10-31 21:00:00	0.009663	-0.012365	-0.015443	9.5E-5	-0.010908	-1.17E-4	-0.004819
2019-10-31 22:00:00	0.008369	-0.012226	-0.015073	0.001568	-0.011911	-0.001941	-0.005601
2019-10-31 23:00:00	0.009763	-0.012655	-0.015608	1.31E-4	-0.010928	-0.001079	-0.005286
2019-11-01 00:00:00	0.00885	-0.011898	-0.014582	-3.01E-4	-0.010579	-0.002449	-0.005285
2019-11-01 01:00:00	0.007324	-0.012382	-0.013116	9.54E-4	-0.011272	-0.003292	-0.006418
2019-11-01 02:00:00	0.0088	-0.011746	-0.014675	-1.6E-5	-0.011522	-0.002252	-0.005974
2019-11-01 03:00:00	0.008572	-0.011991	-0.013713	4.94E-4	-0.011682	-0.002432	-0.006679
2019-11-01 04:00:00	0.007964	-0.01109	-0.015065	0.00124	-0.011418	-0.003861	-0.007574
2019-11-01 05:00:00	0.010118	-0.012762	-0.015751	0.001084	-0.011189	-2.81E-4	-0.005919
2019-11-01 06:00:00	0.06708	0.037328	0.039196	0.049821	0.018953	0.034731	0.031391
2019-11-01 07:00:00	6.755184	6.628813	8.653772	7.248215	5.692645	4.998001	6.652402
2019-11-01 08:00:00	10.573778	9.961936	12.852067	11.937418	10.438672	9.485271	9.909571
2019-11-01 09:00:00	28.140785	27.829656	38.708716	35.815658	32.973104	30.936609	33.050127
2019-11-01 10:00:00	35.403457	34.506286	47.947955	45.063466	41.82939	39.144505	41.032039
2019-11-01 11:00:00	37.538415	36.438186	50.177148	47.203225	43.74858	40.754582	42.764094
2019-11-01 12:00:00	36.846214	35.571724	49.599222	46.623047	43.351047	40.165659	41.694349
2019-11-01 13:00:00	29.267382	28.275944	38.935099	35.98284	32.80952	29.650191	30.868864
2019-11-01 14:00:00	23.863576	23.261581	32.80145	30.308841	27.817894	25.515413	26.097939
2019-11-01 15:00:00	13.622458	13.097019	18.722535	16.972938	15.263632	12.558388	12.566671
2019-11-01 16:00:00	4.078742	4.036365	5.532512	5.050685	4.259744	3.675747	3.540022
2019-11-01 17:00:00	0.017184	-0.011265	-0.018408	0.006684	-0.01561	0.007961	0.001981
2019-11-01 18:00:00	0.01403	-0.014207	-0.025184	0.003618	-0.020904	0.00201	-0.005125
2019-11-01 19:00:00	0.015673	-0.014961	-0.026368	0.004565	-0.02206	0.001515	-0.004896
2019-11-01 20:00:00	0.016336	-0.015678	-0.026773	0.005353	-0.021598	0.002224	-0.004325
2019-11-01 21:00:00	0.017227	-0.01578	-0.028039	0.00531	-0.023737	0.002115	-0.004872
2019-11-01 22:00:00	0.017381	-0.016246	-0.029362	0.006272	-0.023839	0.002446	-0.004622
2019-11-01 23:00:00	0.018266	-0.016207	-0.030865	0.006227	-0.026168	0.002044	-0.004775
2019-11-02 00:00:00	0.01937	-0.017114	-0.032374	0.005987	-0.028209	0.003141	-0.004929
2019-11-02 01:00:00	0.019342	-0.016463	-0.032911	0.007066	-0.029144	0.002681	-0.005349
2019-11-02 02:00:00	0.020506	-0.017748	-0.033754	0.006376	-0.02966	0.002575	-0.00489
2019-11-02 03:00:00	0.022552	-0.016857	-0.035211	0.006961	-0.030872	0.002927	-0.004926
2019-11-02 04:00:00	0.022649	-0.018227	-0.036288	0.0076	-0.033177	0.003307	-0.004819
2019-11-02 05:00:00	0.022615	-0.017612	-0.03687	0.007841	-0.034109	0.003532	-0.005291
2019-11-02 06:00:00	0.114785	0.07194	0.079328	0.106307	0.045784	0.140817	0.147837
2019-11-02 07:00:00	6.961067	7.451896	9.67397	8.046778	7.034434	8.565649	9.98539
2019-11-02 08:00:00	20.354092	21.812456	29.659468	28.210928	26.845325	28.244025	29.419369
2019-11-02 09:00:00	41.464187	44.829039	62.665755	62.245269	59.787148	63.429312	64.216163
2019-11-02 10:00:00	52.619481	55.843268	77.324524	76.838851	73.001324	76.302188	76.779225
2019-11-02 11:00:00	58.053268	60.541626	84.355888	83.561843	79.098464	81.772866	82.225563
2019-11-02 12:00:00	54.972095	57.7399	79.222167	78.488787	74.492499	77.133589	77.761634
2019-11-02 13:00:00	46.054106	48.775352	66.950785	66.163583	62.902212	65.216851	66.050282
2019-11-02 14:00:00	34.909449	37.870032	52.662954	52.145577	50.05939	53.582974	54.402118
2019-11-02 15:00:00	12.689639	12.744215	17.073612	16.378193	14.86181	15.193729	15.446891
2019-11-02 16:00:00	2.387816	2.300819	2.923177	2.688056	2.13764	2.16739	2.219448
2019-11-02 17:00:00	0.018125	-0.015017	-0.027351	0.005669	-0.023147	0.002431	-0.005138
2019-11-02 18:00:00	0.016956	-0.016216	-0.027473	0.005151	-0.022909	0.002182	-0.005504
2019-11-02 19:00:00	0.016846	-0.015873	-0.028119	0.005659	-0.023119	0.001618	-0.005498
2019-11-02 20:00:00	0.017224	-0.016275	-0.028699	0.00519	-0.024372	0.002185	-0.004572
2019-11-02 21:00:00	0.018207	-0.016717	-0.029574	0.006009	-0.02558	0.003216	-0.005114
2019-11-02 22:00:00	0.018839	-0.016422	-0.03034	0.00468	-0.026035	0.003018	-0.004804
2019-11-02 23:00:00	0.019265	-0.017291	-0.03185	0.005778	-0.027445	0.002585	-0.004882
2019-11-03 00:00:00	0.019557	-0.016813	-0.031435	0.005196	-0.026299	0.002726	-0.004981
2019-11-03 01:00:00	0.020314	-0.017384	-0.032172	0.005698	-0.027894	0.002586	-0.004903
2019-11-03 02:00:00	0.020937	-0.017279	-0.033658	0.006554	-0.027895	0.001942	-0.004447
2019-11-03 03:00:00	0.020651	-0.01748	-0.034559	0.006535	-0.030976	0.002679	-0.004819
2019-11-03 04:00:00	0.020941	-0.016947	-0.034179	0.006959	-0.030608	0.002299	-0.004464
2019-11-03 05:00:00	0.022215	-0.017931	-0.034416	0.006562	-0.030671	0.003008	-0.00584
2019-11-03 06:00:00	0.097145	0.049952	0.04266	0.068253	0.002262	0.036246	0.033247
2019-11-03 07:00:00	6.704268	6.670109	9.942253	9.181456	7.26381	5.472973	4.89005
2019-11-03 08:00:00	18.865951	18.351048	25.862784	24.012392	22.415023	21.345643	22.040037
2019-11-03 09:00:00	28.085039	27.116795	38.164356	35.636664	32.361237	30.336046	31.907886
2019-11-03 10:00:00	48.254465	48.042114	69.249557	67.829826	63.836707	64.884214	66.123605
2019-11-03 11:00:00	51.028076	52.211256	71.644401	70.86826	66.495726	68.33255	69.444867
2019-11-03 12:00:00	55.754005	57.629479	79.785591	79.436652	74.652533	78.284308	78.797389
2019-11-03 13:00:00	48.042676	50.306995	69.969081	69.53147	65.87988	69.935192	70.736842
2019-11-03 14:00:00	16.204048	14.832801	18.127228	16.644062	14.124348	12.288119	12.604002
2019-11-03 15:00:00	11.940045	12.719616	18.797747	17.606305	15.286576	15.122842	15.768344
2019-11-03 16:00:00	2.745409	2.813719	3.973142	3.710487	3.177161	3.780433	3.94122
2019-11-03 17:00:00	0.016949	-0.013278	-0.02242	0.005654	-0.019737	0.003742	-0.003664
2019-11-03 18:00:00	0.015037	-0.014203	-0.025006	0.00467	-0.021485	0.001672	-0.004915
2019-11-03 19:00:00	0.015487	-0.016093	-0.025871	0.00505	-0.022258	0.002035	-0.005267
2019-11-03 20:00:00	0.017385	-0.016136	-0.027516	0.006153	-0.023989	0.003507	-0.00385
2019-11-03 21:00:00	0.017598	-0.015833	-0.028969	0.005788	-0.024182	0.002246	-0.00505
2019-11-03 22:00:00	0.017993	-0.016083	-0.029318	0.00632	-0.025487	0.002432	-0.004487
2019-11-03 23:00:00	0.019892	-0.016417	-0.030434	0.007575	-0.026711	0.003118	-0.005875
2019-11-04 00:00:00	0.018774	-0.016589	-0.030305	0.005785	-0.027225	0.003501	-0.005102
2019-11-04 01:00:00	0.019515	-0.017151	-0.032311	0.006537	-0.028374	0.003341	-0.004853
2019-11-04 02:00:00	0.019602	-0.016738	-0.032561	0.006711	-0.027101	0.003576	-0.004896
2019-11-04 03:00:00	0.020642	-0.016296	-0.033107	0.006345	-0.029425	0.003423	-0.005693
2019-11-04 04:00:00	0.021762	-0.017534	-0.033966	0.007176	-0.030658	0.003146	-0.005021
2019-11-04 05:00:00	0.021437	-0.017073	-0.034096	0.007436	-0.030618	0.002261	-0.005359
2019-11-04 06:00:00	0.087377	0.047111	0.043377	0.07188	0.01946	0.106782	0.107908
2019-11-04 07:00:00	5.634237	5.598736	7.090038	6.195595	5.157761	5.80925	6.431985
2019-11-04 08:00:00	20.64618	22.682059	31.720865	31.013359	29.8173	33.369335	34.365952
2019-11-04 09:00:00	33.562381	35.575541	48.807377	47.451601	44.924953	46.452807	47.770867
2019-11-04 10:00:00	38.111423	39.026724	53.157991	50.958332	47.798392	46.851758	48.601236
2019-11-04 11:00:00	39.910891	39.608866	55.471192	52.670276	49.237637	46.583715	48.216228
2019-11-04 12:00:00	41.795478	41.522621	58.888834	56.351386	53.165995	51.525641	52.523292
2019-11-04 13:00:00	36.977699	36.997964	52.962048	50.517435	47.848662	46.768726	47.701772
2019-11-04 14:00:00	26.47849	26.879583	38.389972	36.898361	34.909418	35.437932	35.87645
2019-11-04 15:00:00	13.084085	13.260875	18.996789	18.066931	16.847065	17.357781	17.623935
2019-11-04 16:00:00	3.102058	3.098418	4.232876	3.911636	3.2663	3.576832	3.657653
2019-11-04 17:00:00	0.01871	-0.014613	-0.026116	0.006418	-0.022592	0.003552	-0.003762
2019-11-04 18:00:00	0.016695	-0.016176	-0.026912	0.00487	-0.022617	0.002179	-0.004875
2019-11-04 19:00:00	0.016575	-0.016004	-0.025531	0.004488	-0.020396	0.00224	-0.005121
2019-11-04 20:00:00	0.01565	-0.015232	-0.025357	0.003948	-0.020231	0.002469	-0.005332
2019-11-04 21:00:00	0.014761	-0.01518	-0.024455	0.003658	-0.019386	0.001051	-0.005228
2019-11-04 22:00:00	0.014427	-0.015673	-0.023112	0.002958	-0.019128	0.002635	-0.005267
2019-11-04 23:00:00	0.015245	-0.014526	-0.023537	0.00292	-0.018394	0.002416	-0.005035
2019-11-05 00:00:00	0.01459	-0.014923	-0.023172	0.003993	-0.018008	0.00234	-0.005605
2019-11-05 01:00:00	0.015732	-0.015506	-0.022601	0.003039	-0.019063	0.00211	-0.00432
2019-11-05 02:00:00	0.015371	-0.015524	-0.023714	0.003557	-0.018692	0.001728	-0.004219
2019-11-05 03:00:00	0.014819	-0.015511	-0.023143	0.002612	-0.019365	0.001846	-0.005089
2019-11-05 04:00:00	0.014587	-0.014738	-0.022962	0.002657	-0.018522	0.001926	-0.004985
2019-11-05 05:00:00	0.01399	-0.015311	-0.023733	0.002813	-0.017932	0.001679	-0.004875
2019-11-05 06:00:00	0.047717	0.015819	0.012237	0.029057	-0.001222	0.030409	0.025524
2019-11-05 07:00:00	3.479497	3.431974	4.570681	4.275347	3.666934	3.882588	3.993163
2019-11-05 08:00:00	5.549795	5.323578	6.883035	6.525254	5.803902	5.636946	5.729746
2019-11-05 09:00:00	8.640339	8.445915	11.281653	10.792859	9.919763	9.586979	9.749586
2019-11-05 10:00:00	23.014628	22.842273	31.083652	29.873084	27.775562	27.117613	27.620251
2019-11-05 11:00:00	26.241249	26.037599	35.34756	34.082478	31.783005	31.040721	31.543934
2019-11-05 12:00:00	13.955602	13.554405	17.94283	17.15893	15.753828	14.926048	15.164809
2019-11-05 13:00:00	6.557349	6.352683	8.340347	8.134263	7.350718	7.032232	7.158728
2019-11-05 14:00:00	2.918507	2.728496	3.557174	3.462636	3.057867	2.963857	3.043127
2019-11-05 15:00:00	0.921939	0.824081	1.077411	1.028419	0.81857	0.867446	0.880402
2019-11-05 16:00:00	0.260003	0.23215	0.288254	0.301571	0.217647	0.263649	0.272119
2019-11-05 17:00:00	0.014942	-0.015207	-0.02386	0.003046	-0.01812	0.001751	-0.005302
2019-11-05 18:00:00	0.015156	-0.016212	-0.024117	0.003592	-0.019736	5.67E-4	-0.005
2019-11-05 19:00:00	0.014823	-0.014925	-0.024441	0.003357	-0.019106	0.001544	-0.004909
2019-11-05 20:00:00	0.014858	-0.014928	-0.023402	0.003576	-0.017326	7.86E-4	-0.004967
2019-11-05 21:00:00	0.014262	-0.014833	-0.023258	0.002623	-0.017924	0.001985	-0.006031
2019-11-05 22:00:00	0.015256	-0.014889	-0.02379	0.003426	-0.01909	0.001782	-0.00497
2019-11-05 23:00:00	0.014851	-0.01491	-0.023656	0.002433	-0.018416	0.001369	-0.004845
2019-11-06 00:00:00	0.014903	-0.01571	-0.023649	0.003496	-0.01954	0.002116	-0.005451
2019-11-06 01:00:00	0.015295	-0.015333	-0.025407	0.003168	-0.020054	0.002083	-0.004764
2019-11-06 02:00:00	0.01675	-0.016646	-0.026209	0.003986	-0.021778	0.002445	-0.004641
2019-11-06 03:00:00	0.016634	-0.01661	-0.028275	0.004304	-0.024776	0.002976	-0.005131
2019-11-06 04:00:00	0.018953	-0.017701	-0.030253	0.004866	-0.024952	0.002656	-0.005044
2019-11-06 05:00:00	0.018527	-0.016047	-0.030635	0.006433	-0.02699	0.00292	-0.005338
2019-11-06 06:00:00	0.060063	0.021707	0.010815	0.037232	-0.009947	0.02445	0.017609
2019-11-06 07:00:00	5.674448	5.512233	6.901177	6.026727	4.521083	3.714337	4.121572
2019-11-06 08:00:00	15.849978	15.999641	21.712973	18.76719	16.611483	15.962659	18.32152
2019-11-06 09:00:00	26.776933	26.453793	36.632915	33.924512	31.242867	29.841522	31.698311
2019-11-06 10:00:00	35.434942	34.66404	48.60437	45.882148	42.688366	40.499994	42.345267
2019-11-06 11:00:00	40.071238	39.181922	55.190746	52.394004	49.003245	46.520864	48.395047
2019-11-06 12:00:00	39.268153	38.421351	54.43809	51.70829	48.541457	46.272184	47.892411
2019-11-06 13:00:00	34.874846	34.284316	48.979092	46.447301	43.713909	42.044217	43.094994
2019-11-06 14:00:00	24.073019	23.666319	33.916555	31.576954	29.397963	27.900296	28.527732
2019-11-06 15:00:00	11.731457	11.764281	15.675318	14.012752	10.721956	8.569019	8.791666
2019-11-06 16:00:00	3.013452	2.990163	3.88062	3.466187	2.560097	2.223002	2.263292
2019-11-06 17:00:00	0.018344	-0.014999	-0.026479	0.005122	-0.023875	0.003314	-0.003706
2019-11-06 18:00:00	0.019157	-0.016534	-0.029472	0.00624	-0.02564	0.002208	-0.004649
2019-11-06 19:00:00	0.01918	-0.016693	-0.030636	0.00621	-0.026464	0.003089	-0.004529
2019-11-06 20:00:00	0.020628	-0.017237	-0.031877	0.007405	-0.027636	0.00221	-0.004797
2019-11-06 21:00:00	0.019285	-0.016981	-0.030522	0.006622	-0.027106	0.003159	-0.004781
2019-11-06 22:00:00	0.019053	-0.016446	-0.030568	0.00588	-0.026778	0.00278	-0.004409
2019-11-06 23:00:00	0.018627	-0.016581	-0.029796	0.005693	-0.026374	0.003197	-0.005185
2019-11-07 00:00:00	0.01987	-0.017008	-0.031588	0.007246	-0.027825	0.002691	-0.004607
2019-11-07 01:00:00	0.01902	-0.016657	-0.031344	0.006065	-0.027404	0.00229	-0.004581
2019-11-07 02:00:00	0.01868	-0.016429	-0.031385	0.005029	-0.02717	0.002548	-0.005159
2019-11-07 03:00:00	0.017659	-0.016472	-0.0297	0.004718	-0.026476	0.002075	-0.004944
2019-11-07 04:00:00	0.018438	-0.016697	-0.02885	0.005816	-0.025429	0.002421	-0.005233
2019-11-07 05:00:00	0.017856	-0.017074	-0.028029	0.004114	-0.024481	0.002717	-0.004753
2019-11-07 06:00:00	0.030586	-0.004904	-0.016435	0.016704	-0.017709	0.01818	0.012223
2019-11-07 07:00:00	1.975218	1.871153	2.399616	2.22068	1.812365	1.855717	1.90858
2019-11-07 08:00:00	9.635034	9.732347	13.646414	13.096966	12.015638	12.113843	12.375456
2019-11-07 09:00:00	5.266199	5.050695	6.707982	6.398514	5.792879	5.528811	5.62565
2019-11-07 10:00:00	9.168928	8.858123	11.771294	11.265587	10.289456	9.763118	9.922996
2019-11-07 11:00:00	6.932176	6.679183	8.90703	8.539592	7.838242	7.50384	7.62191
2019-11-07 12:00:00	3.851531	3.600155	4.749503	4.628456	4.163079	3.97605	4.038127
2019-11-07 13:00:00	5.234696	4.928395	6.499392	6.314524	5.644215	5.395805	5.570268
2019-11-07 14:00:00	3.309724	3.05915	4.075798	3.931309	3.509838	3.368809	3.453775
2019-11-07 15:00:00	3.044985	2.81303	3.719539	3.655782	3.009184	3.195854	3.286287
2019-11-07 16:00:00	0.471945	0.422321	0.480764	0.458928	0.309049	0.35453	0.387258
2019-11-07 17:00:00	0.020172	-0.016907	-0.031349	0.005747	-0.028134	0.001701	-0.004715
2019-11-07 18:00:00	0.0191	-0.017278	-0.031282	0.004932	-0.027781	0.001605	-0.004982
2019-11-07 19:00:00	0.020134	-0.017547	-0.031803	0.006866	-0.029197	0.002869	-0.00504
2019-11-07 20:00:00	0.021294	-0.01769	-0.033474	0.00653	-0.031112	0.002748	-0.004485
2019-11-07 21:00:00	0.021359	-0.017574	-0.035416	0.007859	-0.032486	0.002927	-0.004958
2019-11-07 22:00:00	0.023356	-0.018021	-0.036651	0.007088	-0.03398	0.002267	-0.004584
2019-11-07 23:00:00	0.023329	-0.018411	-0.03753	0.00735	-0.034854	0.002789	-0.004995
2019-11-08 00:00:00	0.023771	-0.018787	-0.037308	0.007633	-0.033601	0.002849	-0.005286
2019-11-08 01:00:00	0.024145	-0.018487	-0.037188	0.007916	-0.033298	0.003276	-0.005298
2019-11-08 02:00:00	0.024003	-0.017864	-0.037508	0.007267	-0.034788	0.003081	-0.004781
2019-11-08 03:00:00	0.024842	-0.019711	-0.03888	0.007547	-0.036524	0.003552	-0.004766
2019-11-08 04:00:00	0.025091	-0.018928	-0.039911	0.008159	-0.038163	0.003184	-0.005076
2019-11-08 05:00:00	0.026792	-0.020059	-0.042164	0.008167	-0.039588	0.004166	-0.005
2019-11-08 06:00:00	0.057544	0.006818	-0.012975	0.030051	-0.028467	0.017917	0.010808
2019-11-08 07:00:00	6.009642	6.362805	8.963856	8.678733	8.162604	11.709718	12.43043
2019-11-08 08:00:00	22.993832	25.063529	36.534582	36.349503	34.945337	39.75815	41.253232
2019-11-08 09:00:00	33.657619	34.500935	48.546608	46.986017	44.186095	45.404827	47.48123
2019-11-08 10:00:00	40.342379	39.868502	56.072533	53.580823	49.965608	48.814518	51.296536
2019-11-08 11:00:00	48.203503	47.819163	68.554802	65.927876	62.211739	61.143149	63.981989
2019-11-08 12:00:00	45.572865	44.590802	63.640433	60.908868	57.085014	55.320695	57.792366
